1.4.100	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.4.0	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.3.800	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.3.700	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.3.600	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.3.500	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.3.400	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.3.300	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.3.200	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.3.100	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.3.0	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.2.400	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.2.300	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.2.200	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.2.100	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.2.0	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.900	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.800	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.700	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.600	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.500	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.400	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.300	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.200	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.100	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.1.0	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
1.0.2	automatic	org.eclipse.platform	org.eclipse.ui.genericeditor
