1.0.19	com.telenav.lexakai	lexakai-standalone	1.0.19
1.0.18	com.telenav.lexakai	lexakai-standalone	1.0.18
1.0.17	com.telenav.lexakai	lexakai-standalone	1.0.17
1.0.16	com.telenav.lexakai	lexakai-standalone	1.0.16
1.0.15	com.telenav.lexakai	lexakai-standalone	1.0.15
1.0.14	com.telenav.lexakai	lexakai-standalone	1.0.14
1.0.13	com.telenav.lexakai	lexakai-standalone	1.0.13
