1.0.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.0.0/tech.skot.library-contract.gradle.plugin-1.0.0.jar returned status 404
1.1.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.0/tech.skot.library-contract.gradle.plugin-1.1.0.jar returned status 404
1.1.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.1/tech.skot.library-contract.gradle.plugin-1.1.1.jar returned status 404
1.1.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.10/tech.skot.library-contract.gradle.plugin-1.1.10.jar returned status 404
1.1.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.11/tech.skot.library-contract.gradle.plugin-1.1.11.jar returned status 404
1.1.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.12/tech.skot.library-contract.gradle.plugin-1.1.12.jar returned status 404
1.1.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.13/tech.skot.library-contract.gradle.plugin-1.1.13.jar returned status 404
1.1.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.14/tech.skot.library-contract.gradle.plugin-1.1.14.jar returned status 404
1.1.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.15/tech.skot.library-contract.gradle.plugin-1.1.15.jar returned status 404
1.1.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.16/tech.skot.library-contract.gradle.plugin-1.1.16.jar returned status 404
1.1.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.17/tech.skot.library-contract.gradle.plugin-1.1.17.jar returned status 404
1.1.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.18/tech.skot.library-contract.gradle.plugin-1.1.18.jar returned status 404
1.1.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.19/tech.skot.library-contract.gradle.plugin-1.1.19.jar returned status 404
1.1.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.2/tech.skot.library-contract.gradle.plugin-1.1.2.jar returned status 404
1.1.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.20/tech.skot.library-contract.gradle.plugin-1.1.20.jar returned status 404
1.1.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.21/tech.skot.library-contract.gradle.plugin-1.1.21.jar returned status 404
1.1.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.22/tech.skot.library-contract.gradle.plugin-1.1.22.jar returned status 404
1.1.23			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.23/tech.skot.library-contract.gradle.plugin-1.1.23.jar returned status 404
1.1.24			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.24/tech.skot.library-contract.gradle.plugin-1.1.24.jar returned status 404
1.1.25			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.25/tech.skot.library-contract.gradle.plugin-1.1.25.jar returned status 404
1.1.26			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tech/skot/library-contract/tech.skot.library-contract.gradle.plugin/1.1.26/tech.skot.library-contract.gradle.plugin-1.1.26.jar returned status 404
