14.0.2	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2024-09-02T13:23:47Z	
14.0.3	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2024-10-11T13:23:46Z	
14.0.4	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2024-10-21T07:45:35Z	
14.0.6	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2024-11-30T08:15:40Z	
14.0.8	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-01-28T13:46:09Z	
14.0.9	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-02-08T21:06:23Z	
14.0.10	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-02-25T21:06:00Z	
14.0.11	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-03-08T07:11:17Z	
14.0.12	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-04-19T16:14:44Z	
14.0.13	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-06-10T16:30:18Z	
14.0.14	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-08-07T23:34:41Z	
14.0.15	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-08-13T14:37:27Z	
14.0.16	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-09-04T12:30:48Z	
14.0.17	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-09-09T22:24:50Z	
1.0.0	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2025-09-11T07:14:10Z	
14.0.18	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-09-16T17:43:03Z	
1.0.1	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2025-10-15T15:54:19Z	
14.0.19	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-10-15T19:30:36Z	
1.0.2	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2025-11-01T01:57:57Z	
14.0.20	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2025-12-05T17:43:09Z	
1.0.3	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2026-01-12T11:17:23Z	
14.0.21	automatic	org.opendaylight.mdsal.binding.model.ietf	rfc9070-ietf-mpls-ldp-extended	2026-03-12T01:57:37Z	
1.0.4	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2026-03-12T07:22:52Z	
2.0.0	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2026-03-12T15:37:01Z	
2.0.1	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2026-03-20T07:20:59Z	
2.0.2	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2026-03-25T11:37:18Z	
1.0.5	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2026-06-09T15:16:28Z	
2.0.3	automatic	org.opendaylight.ietf.model	rfc9070-ietf-mpls-ldp-extended	2026-06-10T03:10:10Z	
