3.0.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.10/parent-3.0.10.jar returned status 404
3.0.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.11/parent-3.0.11.jar returned status 404
3.0.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.12/parent-3.0.12.jar returned status 404
3.0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.13/parent-3.0.13.jar returned status 404
3.0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.14/parent-3.0.14.jar returned status 404
3.0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.15/parent-3.0.15.jar returned status 404
3.0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.16/parent-3.0.16.jar returned status 404
3.0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.17/parent-3.0.17.jar returned status 404
3.0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.18/parent-3.0.18.jar returned status 404
3.0.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.19/parent-3.0.19.jar returned status 404
3.0.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.20/parent-3.0.20.jar returned status 404
3.0.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.21/parent-3.0.21.jar returned status 404
3.0.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.22/parent-3.0.22.jar returned status 404
3.0.23			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.23/parent-3.0.23.jar returned status 404
3.0.24			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.24/parent-3.0.24.jar returned status 404
3.0.25			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.25/parent-3.0.25.jar returned status 404
3.0.26			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.26/parent-3.0.26.jar returned status 404
3.0.27			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.27/parent-3.0.27.jar returned status 404
3.0.28			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.28/parent-3.0.28.jar returned status 404
3.0.29			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.29/parent-3.0.29.jar returned status 404
3.0.30			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.30/parent-3.0.30.jar returned status 404
3.0.31			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.31/parent-3.0.31.jar returned status 404
3.0.32			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.32/parent-3.0.32.jar returned status 404
3.0.33			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.33/parent-3.0.33.jar returned status 404
3.0.34			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.34/parent-3.0.34.jar returned status 404
3.0.35			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.35/parent-3.0.35.jar returned status 404
3.0.36			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.36/parent-3.0.36.jar returned status 404
3.0.37			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.37/parent-3.0.37.jar returned status 404
3.0.38			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.38/parent-3.0.38.jar returned status 404
3.0.39			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.39/parent-3.0.39.jar returned status 404
3.0.40			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.40/parent-3.0.40.jar returned status 404
3.0.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.8/parent-3.0.8.jar returned status 404
3.0.9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/pl/wrzasq/parent/parent/3.0.9/parent-3.0.9.jar returned status 404
