3.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/okres-macosx64/3.0/okres-macosx64-3.0.jar returned status 404
3.0	metadata	2024-07-11T20:01:17Z	
4.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/okres-macosx64/4.0/okres-macosx64-4.0.jar returned status 404
4.0	metadata	2024-07-12T16:09:15Z	
5.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/okres-macosx64/5.0/okres-macosx64-5.0.jar returned status 404
5.0	metadata	2024-07-12T17:03:56Z	
5.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/okres-macosx64/5.1/okres-macosx64-5.1.jar returned status 404
5.1	metadata	2024-07-12T18:01:03Z	
5.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/okres-macosx64/5.2/okres-macosx64-5.2.jar returned status 404
5.2	metadata	2024-07-12T18:36:36Z	
5.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/okres-macosx64/5.3/okres-macosx64-5.3.jar returned status 404
5.3	metadata	2024-10-03T09:30:07Z	
