0.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.10/csv-iosarm64-0.10.jar returned status 404
0.10	metadata	2024-07-15T11:29:35Z	
0.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.11/csv-iosarm64-0.11.jar returned status 404
0.11	metadata	2024-09-01T04:33:42Z	
0.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.12/csv-iosarm64-0.12.jar returned status 404
0.12	metadata	2024-09-16T22:18:57Z	
0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.13/csv-iosarm64-0.13.jar returned status 404
0.13	metadata	2024-10-03T09:06:25Z	
0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.14/csv-iosarm64-0.14.jar returned status 404
0.14	metadata	2024-11-27T09:33:39Z	
0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.15/csv-iosarm64-0.15.jar returned status 404
0.15	metadata	2025-01-23T09:03:44Z	
0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.16/csv-iosarm64-0.16.jar returned status 404
0.16	metadata	2025-04-08T07:42:42Z	
0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.17/csv-iosarm64-0.17.jar returned status 404
0.17	metadata	2025-05-04T08:41:26Z	
0.5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.5/csv-iosarm64-0.5.jar returned status 404
0.5	metadata	2023-11-11T20:08:54Z	
0.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.6/csv-iosarm64-0.6.jar returned status 404
0.6	metadata	2024-02-26T19:15:18Z	
0.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.7/csv-iosarm64-0.7.jar returned status 404
0.7	metadata	2024-06-03T07:31:16Z	
0.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.8/csv-iosarm64-0.8.jar returned status 404
0.8	metadata	2024-07-08T18:00:23Z	
0.9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/0.9/csv-iosarm64-0.9.jar returned status 404
0.9	metadata	2024-07-10T07:03:35Z	
1.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/1.0/csv-iosarm64-1.0.jar returned status 404
1.0	metadata	2025-07-07T10:54:24Z	
1.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/1.1/csv-iosarm64-1.1.jar returned status 404
1.1	metadata	2025-07-09T11:10:14Z	
1.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/1.2/csv-iosarm64-1.2.jar returned status 404
1.2	metadata	2025-11-20T12:51:44Z	
1.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-iosarm64/1.3/csv-iosarm64-1.3.jar returned status 404
1.3	metadata	2025-11-23T12:32:55Z	
