2023.1.0	named	org.nasdanika.core	ncore-gen	2023-01-10T13:21:40Z	2023.1.0
2023.1.1	named	org.nasdanika.core	ncore-gen	2023-01-16T18:19:11Z	2023.1.1
2023.1.2	named	org.nasdanika.core	ncore-gen	2023-01-23T13:30:18Z	2023.1.2
2023.1.3	named	org.nasdanika.core	ncore-gen	2023-01-29T00:00:42Z	2023.1.3
2023.2.0	named	org.nasdanika.core	ncore-gen	2023-02-20T18:01:07Z	2023.2.0
2023.3.0	named	org.nasdanika.core	ncore-gen	2023-03-12T17:10:17Z	2023.3.0
2023.4.0	named	org.nasdanika.core	ncore-gen	2023-03-31T11:23:24Z	2023.4.0
2023.8.0	named	org.nasdanika.core	ncore-gen	2023-08-26T23:10:44Z	2023.8.0
2023.9.0	named	org.nasdanika.core	ncore-gen	2023-09-04T15:59:10Z	2023.9.0
2023.9.1	named	org.nasdanika.core	ncore-gen	2023-09-16T21:10:07Z	2023.9.1
2023.10.0	named	org.nasdanika.core	ncore-gen	2023-10-18T18:14:16Z	2023.10.0
2023.12.0	named	org.nasdanika.core	ncore-gen	2023-12-03T23:18:03Z	2023.12.0
2023.12.1	named	org.nasdanika.core	ncore-gen	2023-12-27T18:47:13Z	2023.12.1
2024.1.0	named	org.nasdanika.core	ncore-gen	2024-01-28T10:48:12Z	2024.1.0
2024.3.0	named	org.nasdanika.core	ncore-gen	2024-03-10T18:41:51Z	2024.3.0
2024.3.1	named	org.nasdanika.core	ncore-gen	2024-03-11T16:05:14Z	2024.3.1
2024.4.0	named	org.nasdanika.core	ncore-gen	2024-04-09T14:10:27Z	2024.4.0
2024.5.0	named	org.nasdanika.core	ncore-gen	2024-05-11T11:24:37Z	2024.5.0
2024.5.1	named	org.nasdanika.core	ncore-gen	2024-05-30T09:42:22Z	2024.5.1
2024.6.0	named	org.nasdanika.core	ncore-gen	2024-06-23T15:28:14Z	2024.6.0
2024.7.0	named	org.nasdanika.core	ncore-gen	2024-07-06T22:39:48Z	2024.7.0
2024.7.1	named	org.nasdanika.core	ncore-gen	2024-07-23T14:38:37Z	2024.7.1
2024.8.0	named	org.nasdanika.core	ncore-gen	2024-08-28T18:57:23Z	2024.8.0
2024.9.0	named	org.nasdanika.core	ncore-gen	2024-09-14T23:32:03Z	2024.9.0
2024.10.0	named	org.nasdanika.core	ncore-gen	2024-10-13T14:27:20Z	2024.10.0
2024.11.0	named	org.nasdanika.core	ncore-gen	2024-11-02T19:04:32Z	2024.11.0
2024.11.1	named	org.nasdanika.core	ncore-gen	2024-12-01T22:47:56Z	2024.11.1
2024.12.0	named	org.nasdanika.core	ncore-gen	2024-12-30T13:42:01Z	2024.12.0
2025.1.0	named	org.nasdanika.core	ncore-gen	2025-01-28T02:05:33Z	2025.1.0
2025.2.0	named	org.nasdanika.core	ncore-gen	2025-02-27T22:21:43Z	2025.2.0
2025.3.0	named	org.nasdanika.core	ncore-gen	2025-03-30T03:56:07Z	2025.3.0
2025.4.0	named	org.nasdanika.core	ncore-gen	2025-04-20T15:23:06Z	2025.4.0
2025.5.0	named	org.nasdanika.core	ncore-gen	2025-05-19T16:59:08Z	2025.5.0
2025.6.0	named	org.nasdanika.core	ncore-gen	2025-06-17T12:30:15Z	2025.6.0
2025.7.0	named	org.nasdanika.core	ncore-gen	2025-07-27T20:56:04Z	2025.7.0
2025.10.0	named	org.nasdanika.core	ncore-gen	2025-10-12T09:04:09Z	2025.10.0
2025.12.0	named	org.nasdanika.core	ncore-gen	2025-12-10T23:45:11Z	2025.12.0
2026.2.0	named	org.nasdanika.core	ncore-gen	2026-03-03T03:25:45Z	2026.2.0
