2026.03	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2026.02	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2026.01	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.12	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.11	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.10	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.09	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.08	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.07	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.06	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.05	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.04	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.03	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.02	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2025.01	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.12	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.11	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.10	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.09	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.08	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.07	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.06	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.05	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.04	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.03	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
2024.02	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap
