10.5.0	named	org.apache.lucene	lucene-analysis-nori
10.4.0	named	org.apache.lucene	lucene-analysis-nori
10.3.2	named	org.apache.lucene	lucene-analysis-nori
10.3.1	named	org.apache.lucene	lucene-analysis-nori
10.3.0	named	org.apache.lucene	lucene-analysis-nori
10.2.2	named	org.apache.lucene	lucene-analysis-nori
10.2.1	named	org.apache.lucene	lucene-analysis-nori
10.2.0	named	org.apache.lucene	lucene-analysis-nori
10.1.0	named	org.apache.lucene	lucene-analysis-nori
10.0.0	named	org.apache.lucene	lucene-analysis-nori
9.12.3	named	org.apache.lucene	lucene-analysis-nori
9.12.2	named	org.apache.lucene	lucene-analysis-nori
9.12.1	named	org.apache.lucene	lucene-analysis-nori
9.12.0	named	org.apache.lucene	lucene-analysis-nori
9.11.1	named	org.apache.lucene	lucene-analysis-nori
9.11.0	named	org.apache.lucene	lucene-analysis-nori
9.10.0	named	org.apache.lucene	lucene-analysis-nori
9.9.2	named	org.apache.lucene	lucene-analysis-nori
9.9.1	named	org.apache.lucene	lucene-analysis-nori
9.9.0	named	org.apache.lucene	lucene-analysis-nori
9.8.0	named	org.apache.lucene	lucene-analysis-nori
9.7.0	named	org.apache.lucene	lucene-analysis-nori
9.6.0	named	org.apache.lucene	lucene-analysis-nori
9.5.0	named	org.apache.lucene	lucene-analysis-nori
9.4.2	named	org.apache.lucene	lucene-analysis-nori
9.4.1	named	org.apache.lucene	lucene-analysis-nori
9.4.0	named	org.apache.lucene	lucene-analysis-nori
9.3.0	named	org.apache.lucene	lucene-analysis-nori
9.2.0	named	org.apache.lucene	lucene-analysis-nori
9.1.0	named	org.apache.lucene	lucene-analysis-nori
9.0.0	automatic	org.apache.lucene	lucene-analysis-nori
