2026.6.0	named	org.nasdanika.models.ncore	processors
2026.2.0	named	org.nasdanika.models.ncore	processors
2025.12.0	named	org.nasdanika.models.ncore	processors
2025.10.0	named	org.nasdanika.models.ncore	processors
2025.7.0	named	org.nasdanika.models.ncore	processors
2025.6.0	named	org.nasdanika.models.ncore	processors
2025.5.0	named	org.nasdanika.models.ncore	processors
2025.4.0	named	org.nasdanika.models.ncore	processors
2025.3.0	named	org.nasdanika.models.ncore	processors
2025.2.0	named	org.nasdanika.models.ncore	processors
2025.1.0	named	org.nasdanika.models.ncore	processors
2024.12.0	named	org.nasdanika.models.ncore	processors
2024.11.0	named	org.nasdanika.models.ncore	processors
2024.10.0	named	org.nasdanika.models.ncore	processors
2024.8.0	named	org.nasdanika.models.ncore	processors
2024.7.1	named	org.nasdanika.models.ncore	processors
2024.7.0	named	org.nasdanika.models.ncore	processors
2024.6.0	named	org.nasdanika.models.ncore	processors
2024.5.1	named	org.nasdanika.models.ncore	processors
2024.5.0	named	org.nasdanika.models.ncore	processors
2024.4.0	named	org.nasdanika.models.ncore	processors
2024.3.0	named	org.nasdanika.models.ncore	processors
2024.1.0	named	org.nasdanika.models.ncore	processors
2023.12.1	named	org.nasdanika.models.ncore	processors
2023.12.0	named	org.nasdanika.models.ncore	processors
