6.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/westnordost/osmfeatures-iosX64/6.0/osmfeatures-iosX64-6.0.jar returned status 404
6.0	metadata	2024-05-15T12:36:29Z	
6.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/westnordost/osmfeatures-iosX64/6.1/osmfeatures-iosX64-6.1.jar returned status 404
6.1	metadata	2024-06-16T20:55:45Z	
6.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/westnordost/osmfeatures-iosX64/6.2/osmfeatures-iosX64-6.2.jar returned status 404
6.2	metadata	2024-10-16T18:45:43Z	
6.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/westnordost/osmfeatures-iosX64/6.3/osmfeatures-iosX64-6.3.jar returned status 404
6.3	metadata	2025-01-14T18:56:06Z	
7.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/westnordost/osmfeatures-iosX64/7.0/osmfeatures-iosX64-7.0.jar returned status 404
7.0	metadata	2025-02-23T14:47:01Z	
