0.0.15	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2021-10-01T13:01:31Z	0.0.15
0.0.16	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2022-02-01T13:43:07Z	0.0.16
0.0.17	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2022-02-04T11:34:29Z	0.0.17
0.0.18	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2022-03-15T16:49:16Z	0.0.18
0.0.19	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2022-03-18T14:45:16Z	0.0.19
0.0.20	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2022-10-28T09:08:04Z	0.0.20
0.0.21	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2023-04-18T13:30:00Z	0.0.21
0.0.22	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2023-05-09T14:01:07Z	0.0.22
0.0.23	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2023-06-09T09:56:18Z	0.0.23
0.0.24	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2023-06-30T10:33:24Z	0.0.24
0.0.25	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2023-07-18T13:43:42Z	0.0.25
0.0.26	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2023-09-20T14:25:42Z	0.0.26
0.0.27	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2024-01-16T14:33:19Z	0.0.27
0.0.28	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2024-03-21T11:51:36Z	0.0.28
0.0.29	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2024-06-21T10:03:41Z	0.0.29
0.0.30	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2024-06-25T12:46:56Z	0.0.30
0.0.31	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2024-09-24T11:51:43Z	0.0.31
0.0.32	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2024-09-25T09:49:44Z	0.0.32
0.0.33	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2025-03-06T09:46:36Z	0.0.33
0.0.34	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2025-05-08T20:43:09Z	0.0.34
0.0.35	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2025-11-07T11:27:10Z	0.0.35
0.0.36	named	com.github.nbbrd.java-io-util	java-io-xml-bind	2026-03-18T14:41:38Z	0.0.36
