1.2.0-Alpha5	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2018-03-15T20:35:32Z	
1.2.0-Alpha6	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2018-03-17T12:01:11Z	
1.2.0-RC1	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2018-05-03T23:46:48Z	
1.2.0	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2018-05-08T06:00:14Z	
1.2.1	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2018-07-04T21:34:13Z	
1.3.0-Alpha1	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2018-07-05T09:37:30Z	
1.3.0-Alpha2	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2018-07-20T14:38:10Z	
1.3.0-Alpha3	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2018-09-06T18:52:13Z	
1.3.0	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2018-11-23T18:31:16Z	
1.3.1	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2019-01-15T13:12:18Z	
1.3.2	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2019-02-26T08:18:55Z	
1.4.0-Alpha1	automatic	com.blazebit	blaze-persistence-integration-entity-view-spring	2019-05-29T19:21:36Z	
1.4.0-Alpha2	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2019-09-17T00:13:18Z	1.4.0-Alpha2
1.4.0-Alpha3	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2019-10-26T07:49:43Z	1.4.0-Alpha3
1.4.0-Alpha4	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2019-12-29T17:17:53Z	1.4.0-Alpha4
1.4.0	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-01-04T12:03:00Z	1.4.0
1.4.1	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-01-28T14:54:10Z	1.4.1
1.5.0-Alpha1	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-03-18T10:34:47Z	1.5.0-Alpha1
1.5.0-Alpha2	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-05-14T08:35:06Z	1.5.0-Alpha2
1.5.0-Alpha3	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-05-24T14:45:07Z	1.5.0-Alpha3
1.5.0-Alpha4	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-05-29T16:57:37Z	1.5.0-Alpha4
1.5.0-Alpha5	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-06-08T20:04:09Z	1.5.0-Alpha5
1.5.0	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-09-03T12:11:53Z	1.5.0
1.5.1	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-09-14T13:26:18Z	1.5.1
1.6.0-Alpha1	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2020-10-21T22:07:27Z	1.6.0-Alpha1
1.6.0-Alpha2	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2021-01-17T22:58:51Z	1.6.0-Alpha2
1.6.0	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2021-04-24T17:38:23Z	1.6.0
1.6.1	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2021-07-08T06:55:27Z	1.6.1
1.6.2	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2021-09-05T17:00:15Z	1.6.2
1.6.3	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2021-10-10T06:54:04Z	1.6.3
1.6.4	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2021-12-27T10:50:02Z	1.6.4
1.6.5	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2022-01-19T10:10:35Z	1.6.5
1.6.6	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2022-01-29T09:55:13Z	1.6.6
1.6.7	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2022-08-04T14:59:23Z	1.6.7
1.6.8	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2022-11-21T12:30:19Z	1.6.8
1.6.9	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2023-06-15T17:12:47Z	1.6.9
1.6.9	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2023-06-15T17:15:47Z	1.6.9
1.6.10	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2023-11-12T21:00:39Z	1.6.10
1.6.10	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2023-11-12T21:03:27Z	1.6.10
1.6.11	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2024-01-10T21:41:51Z	1.6.11
1.6.11	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2024-01-10T21:44:27Z	1.6.11
1.6.12	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2024-08-02T17:45:44Z	1.6.12
1.6.12	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2024-08-02T17:48:52Z	1.6.12
1.6.13	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2024-11-04T15:37:06Z	1.6.13
1.6.13	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2024-11-04T15:40:09Z	1.6.13
1.6.14	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2024-11-06T12:47:27Z	1.6.14
1.6.14	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2024-11-06T12:50:12Z	1.6.14
1.6.15	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2025-03-27T16:54:22Z	1.6.15
1.6.15	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2025-03-27T16:57:19Z	1.6.15
1.6.16	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2025-07-10T21:10:25Z	1.6.16
1.6.16	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2025-07-10T21:10:26Z	1.6.16
1.6.17	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2025-09-03T11:43:36Z	1.6.17
1.6.17	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2025-09-03T11:43:36Z	1.6.17
1.6.18	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2026-02-01T21:02:48Z	1.6.18
1.6.18	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2026-02-01T21:02:50Z	1.6.18
1.6.19	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2026-07-26T02:05:24Z	1.6.19
1.6.19	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2026-07-26T02:05:24Z	1.6.19
1.6.20	named	com.blazebit	blaze-persistence-integration-entity-view-spring-6.0	2026-07-28T00:09:17Z	1.6.20
1.6.20	named	com.blazebit	blaze-persistence-integration-entity-view-spring	2026-07-28T00:09:19Z	1.6.20
