0.1.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/pablichjenkov/templato-components-iossimulatorarm64/0.1.13/templato-components-iossimulatorarm64-0.1.13.jar returned status 404
0.1.13	metadata	2023-04-14T06:33:41Z	
0.1.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/pablichjenkov/templato-components-iossimulatorarm64/0.1.15/templato-components-iossimulatorarm64-0.1.15.jar returned status 404
0.1.15	metadata	2023-04-14T15:06:33Z	
0.1.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/pablichjenkov/templato-components-iossimulatorarm64/0.1.20/templato-components-iossimulatorarm64-0.1.20.jar returned status 404
0.1.20	metadata	2023-05-14T00:03:15Z	
0.1.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/pablichjenkov/templato-components-iossimulatorarm64/0.1.21/templato-components-iossimulatorarm64-0.1.21.jar returned status 404
0.1.21	metadata	2023-05-14T00:07:57Z	
0.1.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/pablichjenkov/templato-components-iossimulatorarm64/0.1.22/templato-components-iossimulatorarm64-0.1.22.jar returned status 404
0.1.22	metadata	2023-05-18T19:28:14Z	
