1.3.19	automatic	com.github.librepdf	pdf-toolbox	2020-06-11T08:12:41Z	
1.3.20	automatic	com.github.librepdf	pdf-toolbox	2020-06-24T11:51:40Z	
1.3.21	named	com.github.librepdf	pdf-toolbox	2020-09-18T18:24:53Z	1.3.21
1.3.22	named	com.github.librepdf	pdf-toolbox	2020-09-23T13:43:01Z	1.3.22
1.3.23	named	com.github.librepdf	pdf-toolbox	2020-11-05T10:18:23Z	1.3.23
1.3.24	named	com.github.librepdf	pdf-toolbox	2020-12-27T16:08:47Z	1.3.24
1.3.25	named	com.github.librepdf	pdf-toolbox	2021-02-14T23:48:26Z	1.3.25
1.3.26	named	com.github.librepdf	pdf-toolbox	2021-05-02T21:26:02Z	1.3.26
1.3.27	automatic	com.github.kwart.jsign	pdf-toolbox	2021-06-13T20:55:10Z	
1.3.27-jsign2	automatic	com.github.kwart.jsign	pdf-toolbox	2021-12-19T19:16:40Z	
1.3.27	named	com.github.librepdf	pdf-toolbox	2022-03-05T13:54:06Z	1.3.27
1.3.27-jsign3	automatic	com.github.kwart.jsign	pdf-toolbox	2022-03-16T19:01:10Z	
1.3.28	named	com.github.librepdf	pdf-toolbox	2022-05-12T00:17:09Z	1.3.28
1.3.29	named	com.github.librepdf	pdf-toolbox	2022-07-09T12:09:07Z	1.3.29
1.3.30	named	com.github.librepdf	pdf-toolbox	2022-09-19T08:50:25Z	1.3.30
1.3.31	named	io.github.darkxanter	pdf-toolbox	2023-10-25T10:41:36Z	1.3.31
1.3.31	named	com.github.librepdf	pdf-toolbox	2023-11-02T05:58:30Z	1.3.31
1.3.32	named	com.github.librepdf	pdf-toolbox	2023-11-02T06:34:28Z	1.3.32
1.3.33	named	com.github.librepdf	pdf-toolbox	2023-11-15T07:09:19Z	1.3.33
1.3.34	named	com.github.librepdf	pdf-toolbox	2023-12-11T07:23:23Z	1.3.34
1.3.35	named	com.github.librepdf	pdf-toolbox	2023-12-27T09:03:40Z	1.3.35
1.3.36	named	com.github.librepdf	pdf-toolbox	2024-01-09T06:45:14Z	1.3.36
1.3.37	automatic	com.github.librepdf	pdf-toolbox	2024-01-17T06:17:51Z	
1.3.38	automatic	com.github.librepdf	pdf-toolbox	2024-01-17T22:17:41Z	
1.3.39	automatic	com.github.librepdf	pdf-toolbox	2024-01-19T13:54:44Z	
1.3.40	automatic	com.github.librepdf	pdf-toolbox	2024-02-12T20:20:47Z	
2.0.0	automatic	com.github.librepdf	pdf-toolbox	2024-02-18T21:44:52Z	
1.3.41	automatic	com.github.librepdf	pdf-toolbox	2024-02-20T21:33:25Z	
1.4.1	automatic	com.github.librepdf	pdf-toolbox	2024-02-20T21:41:40Z	
2.0.1	automatic	com.github.librepdf	pdf-toolbox	2024-03-03T09:35:50Z	
1.3.42	automatic	com.github.librepdf	pdf-toolbox	2024-03-04T09:43:01Z	
1.3.43	automatic	com.github.librepdf	pdf-toolbox	2024-03-29T22:39:14Z	
1.4.2	automatic	com.github.librepdf	pdf-toolbox	2024-03-30T08:04:13Z	
2.0.2	automatic	com.github.librepdf	pdf-toolbox	2024-04-07T07:33:37Z	
2.0.3	automatic	com.github.librepdf	pdf-toolbox	2024-08-07T22:15:49Z	
2.0.6	automatic	io.github.openpdfsaucer	pdf-toolbox	2025-03-18T07:37:10Z	
2.0.7	automatic	io.github.openpdfsaucer	pdf-toolbox	2025-03-30T10:49:18Z	
2.0.8	automatic	io.github.openpdfsaucer	pdf-toolbox	2025-05-09T12:16:45Z	
2.0.9	automatic	io.github.openpdfsaucer	pdf-toolbox	2025-05-09T12:26:53Z	
2.0.4	automatic	com.github.librepdf	pdf-toolbox	2025-05-20T07:31:39Z	
2.0.5	automatic	com.github.librepdf	pdf-toolbox	2025-05-26T20:54:38Z	
2.1.0	automatic	com.github.librepdf	pdf-toolbox	2025-06-14T12:20:17Z	
2.2.0	automatic	com.github.librepdf	pdf-toolbox	2025-06-14T20:46:21Z	
2.2.1	automatic	com.github.librepdf	pdf-toolbox	2025-06-15T18:27:01Z	
2.2.2	automatic	com.github.librepdf	pdf-toolbox	2025-06-16T10:43:42Z	
2.2.3	automatic	com.github.librepdf	pdf-toolbox	2025-06-18T09:29:23Z	
2.2.4	automatic	com.github.librepdf	pdf-toolbox	2025-07-02T08:31:36Z	
2.4.0	automatic	com.github.librepdf	pdf-toolbox	2025-08-08T06:16:45Z	
3.0.0	automatic	com.github.librepdf	pdf-toolbox	2025-08-17T11:08:09Z	
3.0.1	automatic	com.github.librepdf	pdf-toolbox	2026-02-19T08:01:11Z	
3.0.2	automatic	com.github.librepdf	pdf-toolbox	2026-02-28T08:29:12Z	
3.0.3	automatic	com.github.librepdf	pdf-toolbox	2026-03-09T08:57:29Z	
2.2.5	automatic	com.github.librepdf	pdf-toolbox	2026-03-09T09:46:22Z	
3.0.4	automatic	com.github.librepdf	pdf-toolbox	2026-05-01T11:14:18Z	
